chambres,prix,source,surface,titre,type_bien,type_transaction,ville
0,170000.0,tayara,100.0,"À vendre Maison à deux niveaux à Ben Arous, avec patio intérieur, deux logements indépendants, toit-terrasse exploitable et fort potentiel pour habitation ou investissement locatif.",House,À Vendre,Ben Arous
9,450000.0,tayara,200.0,À VENDRE VILLA TRIPLEX À BOUMHAL CITE EL MAHRAJEN,House,À Vendre,Ben Arous
3,165000.0,tayara,90.0,A vendre appartement Manouba,Appart,À Vendre,Lamanouba
2,650.0,tayara,70.0,a louer s1 vide a manar 1,Appart,À Vendre,Tunis
10,2500000.0,tayara,900.0,villla borj taouil,House,À Vendre,Ariana
2,270000.0,tayara,110.0,Appartement S2,Appart,À Vendre,Ariana
4,150000.0,tayara,110.0,منزل للبيع بغدير القلة بجانب ديار بن محمود الدندان,House,À Vendre,Tunis
2,92000.0,tayara,75.0,Un appartement S2 à Frina,Appart,À Vendre,Monastir
1,700.0,tayara,1.0,A louer un s1 hs mrj 6 55221087,Appart,À Vendre,Ben Arous
2,400.0,tayara,75.0,للكراء شقة مؤثثة صالةوغرفة ب500د ببن عروس قرب شارع فرنسا للاتصال 2054009498540094,Appart,À Vendre,Ben Arous
2,50000.0,tayara,100.0,للبيع دار عربي بمنزل تميم ( حومة الحويوي ) مساحتها 100 م2,House,À Vendre,Nabeul
2,250000.0,tayara,110.0,A vendre appartement à Tantana,Appart,À Vendre,Sousse
3,155000.0,tayara,100.0,Appartement à Rades - 94332780,Appart,À Vendre,Tunis
3,105000.0,tayara,90.0,A vendre : Appartement S3 - Monastir ; Cité Salem,Appart,À Vendre,Monastir
2,180000.0,tayara,120.0,"À Vendre ; Appartement S2, Monastir -Centre ville",Appart,À Vendre,Monastir
3,115000.0,tayara,140.0,"A Vendre ; Étage S3 au 1er étage Mahdia, Ezzguena",Appart,À Vendre,Mahdia
4,345000.0,tayara,100.0,À Vendre ; Duplex indépendant S4 - Mahdia ; Sidi Massoud,House,À Vendre,Mahdia
3,220000.0,tayara,100.0,Appartements neufs direct promoteur,Appart,À Vendre,Tunis
3,80000.0,tayara,60.0,maison à vendre,House,À Vendre,Bizerte
1,110000.0,tayara,52.38,Appartement à vendre,Appart,À Vendre,Nabeul
12,1050000.0,tayara,498.0,A VENDRE VILLA MENZAH 9 B,House,À Vendre,Tunis
3,170.0,tayara,130.0,appartement a vendre s3,Appart,À Vendre,Sfax
6,11111111000.0,tayara,180.0,عقار تجاري سكني للبيع la marsa وراء المركز التجاري الكبير le grand carrefour la marsa .. - jaccepte léchange avec un projet dagriculture ou bien une voiture Toyota ou isuzu dmax et on se discute sur le reste et la différence après la visite sur le champs,Appart,À Vendre,Tunis
3,220.0,tayara,80.0,A vendre mini villa inachevée,House,À Vendre,Tunis
4,120.0,tayara,120.0,منزل في طور البناء,House,À Vendre,La Manouba
1,175000.0,tayara,65.0,un s1 dans une résidence sécurisée,Appart,À Vendre,Ariana
2,130000.0,tayara,90.0,S2 en vente à chedly kalela -centre ville,Appart,À Vendre,Tunis
3,330000.0,tayara,70.0,"A vendre une petite maison de 3 étages Titre bleu bonne recette de loyer , ce trouve à Rue Ibn Iljjazar derrière Carrefour la Marsa 100m de la nouvelle école BOUEBDELI",House,À Vendre,Tunis
2,120000.0,tayara,74.0,appartement S2 à vendre à Tantana Chatt Meriam,Appart,À Vendre,Sousse
3,388000.0,tayara,155.0,A vendre S3 lAouina Cité les palmerais Direct promoteur,Appart,À Vendre,Tunis
1,247000.0,tayara,65.0,A vendre S1 et S2 à lAouina Cité les palmerais Direct promoteur,Appart,À Vendre,Tunis
5,495000.0,tayara,200.0,A vendre une villa en s5,House,À Vendre,Tunis
2,150000.0,tayara,98.0,Appartement S2 de 98 m² à médina jadida,Appart,À Vendre,Ben Arous
9,795000.0,tayara,400.0,AV Grande Villa DEN DEN 795 MD,House,À Vendre,La Manouba
6,780000.0,tayara,500.0,Villa indep en vente à La Soukra,House,À Vendre,Ariana
2,350000.0,tayara,125.0,S2 en vente à la Soukra,Appart,À Vendre,Ariana
1,215000.0,tayara,56.0,S1 direct promoteur en vente,Appart,À Vendre,Ariana
2,360000.0,tayara,100.0,S2 en Vente à La Soukra,Appart,À Vendre,Tunis
1,256000.0,tayara,51.0,un appartement s1 à AFH Mrezga sur plan,Appart,À Vendre,Nabeul
3,100.0,tayara,87.0,s3 a vendre,Appart,À Vendre,Sousse
6,850000.0,tayara,416.0,Villa S6 en vente à la soukra,House,À Vendre,Ariana
3,640000.0,tayara,411.0,Villa rénové en vente,House,À Vendre,Ariana
0,495000.0,tayara,160.0,S3 en Vente à La Soukra,Appart,À Vendre,Ariana
1,209999.0,tayara,100.0,À Vendre Appartement S2 à Jinen El Mansoura Kélibia,Appart,À Vendre,Tunis
3,280000.0,tayara,90.0,S3 en vente,Appart,À Vendre,Tunis
0,225000.0,tayara,125.0,Appartement S2 Haut Standing Mourouj 6,Appart,À Vendre,Ben Arous
4,540000.0,tayara,270.0,villa individuelle pour la vente,House,À Vendre,Nabeul
4,230000.0,tayara,130.0,app duplex s4 -au 3eme etage - residence gardee,Appart,À Vendre,Tunis
3,295000.0,tayara,264.0,villa neuve sans piscine à vendre à Djerba Fadhloun,House,À Vendre,Mdenine
3,450000.0,tayara,136.0,𝐀 𝘃𝗲𝗻𝗱𝗿𝗲 𝗮𝗽𝗽𝗮𝗿𝘁𝗲𝗺𝗲𝗻𝘁 𝗦𝟑 𝐚 𝗔𝗙𝗛 𝐌𝐫𝐞𝐳𝐠𝐚 𝘀𝘂𝗽𝗲𝗿𝗳𝗶𝗰𝗶𝗲 𝘁𝗼𝘁𝗮𝗹𝗲 𝗱𝗲 𝟭36 𝗺²,Appart,À Vendre,Nabeul
3,130.0,tayara,65.0,Maison a vendre,House,À Vendre,Tunis
3,900000.0,tayara,300.0,Opportunité Rare à Ariana Essoughra Bâtiment Mixte Prêt à Valoriser !,Appart,À Vendre,Ariana
1,215000.0,tayara,72.0,A vendre appartement s1 à Mrezga,Appart,À Vendre,Nabeul
2,380000.0,tayara,95.0,Appartement s2 à Hammamet nord,Appart,À Vendre,Nabeul
4,1050000.0,tayara,400.0,À Vendre: Villa de Luxe avec Piscine à Craxi Hammamet Nord.,House,À Vendre,Nabeul
4,1200000.0,tayara,400.0,"À vendre : Villa S4 avec piscine à Jinéne, Beni Khiar.",House,À Vendre,Nabeul
3,1100000.0,tayara,1012.0,"À vendre: Villa de 330m² sur un terrain 1012m² à Sidi hamed,Hammamet.",House,À Vendre,Nabeul
1,245000.0,tayara,76.0,La Soukra: Appartement S1 à Vendre,Appart,À Vendre,Ariana
2,980.0,tayara,110.0,Appartement 3 pièces Ennasr2 110 m2,Appart,À Vendre,Ariana
4,490.0,tayara,200.0,Vente appartement,Appart,À Vendre,Tunis
2,180000.0,tayara,100.0,"Appartement lumineux avec vue sur mer, idéal pour un bon investissement.",Appart,À Vendre,Monastir
2,170000.0,tayara,75.0,"Appartement S2 à Chraf, situé à seulement 2 minutes de la plage.",Appart,À Vendre,Monastir
2,240000.0,tayara,150.0,Maison jumelée en vente,House,À Vendre,Tunis
0,1500.0,tayara,0.0,meuble en bois,Appart,À Vendre,Ariana
2,200000.0,tayara,140.0,Etage De Villa A Vendre,House,À Vendre,Tunis
2,350000.0,tayara,92.0,"A vendre maison (R1) et 3 garages commerciaux a EL JEM , MAHDIA",House,À Vendre,Mahdia
3,100000.0,tayara,110.0,Opportunité à Riadh 5 : S3 dans une résidence sécurisée,Appart,À Vendre,Sousse
2,115000.0,tayara,110.0,Appartement à vendre cité riadh kelibia,Appart,À Vendre,Nabeul
3,220000.0,tayara,145.0,villa indépendant à vendre,House,À Vendre,Nabeul
1,228000.0,tayara,70.0,un grand s1 ennaser,Appart,À Vendre,Ariana
4,435000.0,tayara,165.0,s4 ennaser 1,Appart,À Vendre,Ariana
0,400000.0,tayara,150.0,A Vendre un appartement S2 à Yasmine Hammamet 27246302,Appart,À Vendre,Tunis
3,200.0,tayara,100.0,منزل للبيع,House,À Vendre,Ariana
3,200.0,tayara,100.0,منزل للبيع,House,À Vendre,Ariana
8,1900000.0,tayara,598.0,Villa de 598m2 à El Menzah 4,House,À Vendre,Tunis
3,1300000.0,tayara,240.0,A vendre duplex jamais habité aux Jardins de Carthage,Appart,À Vendre,Tunis
2,470000.0,tayara,130.0,A vendre à Hammamet appartement Galaxy2 53.564.536,Appart,À Vendre,Nabeul
2,430000.0,tayara,220.0,villa s4 avec piscine à Hammamet 27246301,House,À Vendre,Nabeul
3,255000.0,tayara,110.0,A vendre appartement S3 à Manar 1,Appart,À Vendre,Tunis
3,550.0,tayara,260.0,منزل للبيع,House,À Vendre,Kairouan
3,470000.0,tayara,0.0,villa à vendre rte tunis km 8 25307753,House,À Vendre,Sfax
5,320000.0,tayara,180.0,Deux maisons réparties sur deux étages à la Cité El Khadra,House,À Vendre,Tunis
1,85000.0,tayara,50.0,S1,Appart,À Vendre,Tunis
4,830000.0,tayara,400.0,Villa Verde,House,À Vendre,Nabeul
5,230.0,tayara,150.0,2 منازل للبيع,House,À Vendre,Ariana
5,380000.0,tayara,441.0,Rez de chaussée dune villa à Cité Nozha,House,À Vendre,Ariana
6,1000000.0,tayara,672.0,Villa de 672 m² à la Cité Administrative Nouvelle Ariana,House,À Vendre,Ariana
7,695000.0,tayara,480.0,Villa au prix de terrain,House,À Vendre,Ariana
5,1900000.0,tayara,502.0,villa à usage commerciale avec Titre bleu avec deux locaux commerciaux,House,À Vendre,Ariana
4,190000.0,tayara,134.0,appartement rénové en S3 de 134 m² à ARIANA VILLE,Appart,À Vendre,Ariana
1,115000.0,tayara,61.0,S1 avec titre bleu,Appart,À Vendre,Ariana
3,170000.0,tayara,92.0,appartement revetu en marbre avec Titre bleu,Appart,À Vendre,Ariana
4,450000.0,tayara,355.0,VILLA PLAIN PIED Titrée à cité Nozha Ariana,House,À Vendre,Ariana
1,105000.0,tayara,65.0,appartement S1 a bab alioua,Appart,À Vendre,Tunis
2,140000.0,tayara,65.0,A vendre appartement s2 centre ville Tunis Lafayette,Appart,À Vendre,Tunis
1,165000.0,tayara,50.0,A vendre appartement S 1 riadh andalous,Appart,À Vendre,Ariana
2,270000.0,tayara,130.0,منزل 130 م² للبيع بحمام الأنف وسط المدينة,House,À Vendre,Ben Arous
3,170.0,tayara,90.0,appartement s3 haute standing,Appart,À Vendre,La Manouba
2,125000.0,tayara,85.0,للبيع في الرياض 5 S2,Appart,À Vendre,Sousse
10,1100.0,tayara,600.0,villa a vendre,House,À Vendre,Tunis
7,850000.0,tayara,450.0,A vendre villa 2niv sup terrain 503m² à France ville Omrane,House,À Vendre,Tunis
3,400000.0,tayara,153.0,Vente directe à particulier appartement S3 153m²,Appart,À Vendre,Tunis
2,178000.0,tayara,75.0,Un appartement RDC à Stah jaber,Appart,À Vendre,Monastir
4,150.0,tayara,106.0,دار للبيع ذو طابقين,House,À Vendre,Tunis
4,195.0,tayara,161.0,عقار للبيع الزهروني,House,À Vendre,Tunis
5,780000.0,tayara,380.0,À vendre une villa,House,À Vendre,Ben Arous
3,310.0,tayara,117.0,للبيع,Appart,À Vendre,Tunis
2,350000.0,tayara,139.0,Appartement S2 au 3e Étage avec Vue Panoramique sur la Mer,Appart,À Vendre,Tunis
1,320000.0,tayara,83.0,𝐯𝐞𝐧𝐝𝐫𝐞 𝐀𝐩𝐩𝐚𝐫𝐭𝐞𝐦𝐞𝐧𝐭 𝐒𝟏𝐀𝐯𝐞𝐜 𝐉𝐚𝐫𝐝𝐢𝐧 𝐩𝐫𝐢𝐯é à kélibia,Appart,À Vendre,Nabeul
1,1500.0,tayara,1.0,sapin,House,À Vendre,Ariana
2,195000.0,tayara,100.0,À VENDRE Appartement S2 à Manouba (Saniet Ben Abdallah) Rez-de-chaussée 100 m²,Appart,À Vendre,La Manouba
3,244999.0,tayara,145.0,شقة للبيع,Appart,À Vendre,Gabs
2,86.0,tayara,220.0,maison a vendre,House,À Vendre,Tunis
2,260.0,tayara,120.0,A vendre un s2 a cite wahatte a résidence diar soukra,Appart,À Vendre,Tunis
4,480.0,tayara,400.0,A vendre Villa à el mourouj3,House,À Vendre,Ben Arous
6,295000.0,tayara,200.0,"À Vendre Maison Spacieuse à Jedaida La Manouba, Tunisie",House,À Vendre,La Manouba
2,285.0,tayara,65.0,colocation,Appart,À Vendre,Tunis
3,670000.0,tayara,354.0,للبيع منزل يفتح على واجهتان ومطل على البحر بمنزل تميم نابل قابل للتجديد او بناء طابق ارضي تجاري وزوز طوابق سكنية,House,À Vendre,Nabeul
4,1.2,tayara,420.0,"A vendre à Hammamet Monchar, 8 km de la plage, une grande villa S4",House,À Vendre,Tunis
4,280.0,tayara,280.0,maison a vendre,House,À Vendre,Nabeul
8,800000.0,tayara,413.0,A vendre villa R1 à Rades Melyene,House,À Vendre,Ben Arous
4,280000.0,tayara,120.0,A Vendre appartement s4 à menzah 5,Appart,À Vendre,Ariana
4,570002.0,tayara,554.0,𝑽𝒆𝒏𝒕𝒆 𝑽𝒊𝒍𝒍𝒂 𝑵𝒆𝒖𝒗𝒆 𝒂𝒗𝒆𝒄 𝒑𝒊𝒔𝒄𝒊𝒏𝒆 à 𝑨𝒓𝒌𝒐𝒖,House,À Vendre,Mdenine
2,200000.0,tayara,120.0,𝙖 𝙫𝒆𝙣𝒅𝙧𝒆 𝒆𝙩𝒂𝙜𝒆 𝒅𝙚 𝙫𝒊𝙡𝒍𝙖 𝙨2 𝙞𝒏𝙙𝒆𝙥𝒆𝙣𝒅𝙖𝒏𝙩 𝙖 𝙗𝒐𝙧𝒋 𝒂𝙧𝒊𝙛 𝙢𝒂𝙝𝒅𝙞𝒂,Appart,À Vendre,Mahdia
2,240000.0,tayara,82.0,𝑹𝒅𝒄 𝒔2 𝒂𝒗𝒆𝒄 𝒋𝒂𝒓𝒅𝒊𝒏 𝒂 𝒗𝒆𝒏𝒅𝒓𝒆 𝒂 𝒃𝒂𝒈𝒉𝒅𝒆𝒅𝒊 𝒎𝒂𝒉𝒅𝒊𝒂,Appart,À Vendre,Mahdia
1,280000.0,tayara,92.0,A VENDRE S2 CITE WAHAT TEL 58713586 FB.7931,Appart,À Vendre,Tunis
1,180000.0,tayara,54.0,A VENDRE S1 WAHAT TEL 58713586 FB.8250,Appart,À Vendre,Tunis
1,115000.0,tayara,50.0,A vendre appartement s1 a cité sahafa ghazela,Appart,À Vendre,Ariana
3,506000.0,tayara,156.0,A vendre S3 direct promoteur à Ain Zaghouan,Appart,À Vendre,Tunis
3,650000.0,tayara,156.0,A vendre un appartement S3 neuf à Chotrana 2,Appart,À Vendre,Ariana
2,569000.0,tayara,125.0,A vendre un S2 direct promoteur à Chotrana 1,Appart,À Vendre,Ariana
4,560000.0,tayara,472.0,Appartement s4 de haut standing à vendre Le Bardo,Appart,À Vendre,Tunis
3,960000.0,tayara,180.0,A vendre une villa jumelée à la Soukra,House,À Vendre,Ariana
2,297000.0,tayara,119.0,S2 direct promoteur à vendre à cité les palmeraies,Appart,À Vendre,Tunis
3,350000.0,tayara,143.0,À vendre Duplex S3 haut standing jamais habité,Appart,À Vendre,Sousse
3,421.0,tayara,364.0,Villa à vendre a Mejez EL Beb 58 117 924,House,À Vendre,Bja
0,135000.0,tayara,200.0,Raoued Route Sidi Amor A Vendre Villa un seul niveau inachevée donne sur deux rues,House,À Vendre,Ariana
2,220.0,tayara,66.0,A VENDRE S2 A AIN ZAGHOUAN,Appart,À Vendre,Tunis
0,720000.0,tayara,300.0,3 étages inachevés a bizerte,House,À Vendre,Bizerte
3,2.0,tayara,270.0,Villa a vendre منزل جاهز للبيع بسعر مناسب,House,À Vendre,Ben Arous
8,1600000.0,tayara,491.0,Villa a vendre à Alain Savary,House,À Vendre,Tunis
0,620000.0,tayara,535.0,à vendre immeuble innachevèe a sahloul4,House,À Vendre,Sousse
2,294998.0,tayara,97.0,à vendre un s2 direct promoteur a sahloul4,Appart,À Vendre,Sousse
3,320000.0,tayara,100.0,Appartement Spacieux de Plain-Pied à Proximité de la Faculté de Pharmacie et Dentaire,Appart,À Vendre,Monastir
2,190000.0,tayara,120.0,A vendre villa s2 a Raoued,House,À Vendre,Ariana
1,950.0,tayara,70.0,À louer S1 haut standing avec place de parking Cité Wahat,Appart,À Vendre,Tunis
2,220000.0,tayara,104.0,S2 de 104 m² à Manar I,Appart,À Vendre,Tunis
3,600000.0,tayara,465.0,villa,House,À Vendre,Tunis
5,495000.0,tayara,350.0,Villa indépendante à vendre à Kélibia.,House,À Vendre,Nabeul
1,280000.0,tayara,69.0,À vendre S1 meublé Direct Promoteur à AFH 2,Appart,À Vendre,Nabeul
2,199997.0,tayara,117.0,Appartement S2 à vendre à Hammam Laghez,House,À Vendre,Nabeul
4,350000.0,tayara,200.0,"Duplex S4 à Kélibia Jardin, Gaz de ville Abri voiture",House,À Vendre,Nabeul
4,670.0,tayara,300.0,𝐀 𝐕𝐞𝐧𝐝𝐫𝐞 : 𝐕𝐢𝐥𝐥𝐚 𝐒𝟒 𝐬𝐮𝐫 𝐚 𝐇𝐚𝐦𝐦𝐚𝐦𝐞𝐭 𝐍𝐨𝐫𝐝 À seulement 5 minutes de la mer,House,À Vendre,Nabeul
4,440000.0,tayara,388.0,Villa standing à un bon prix,House,À Vendre,Ariana
1,170000.0,tayara,100.0,Duplex à Vendre au coeur Hammamet centre 27246309,House,À Vendre,Tunis
4,6.0,tayara,300.0,villa a vendre,House,À Vendre,Nabeul
3,693494.0,tayara,162.0,A vendre un appartement S3 neuf à Chotrana 3,Appart,À Vendre,Ariana
3,686000.0,tayara,130.0,A vendre un S3 neuf avec jardin à Chotrana 1,Appart,À Vendre,Ariana
5,300.0,tayara,170.0,A vendre duplex s4,House,À Vendre,Ariana
1,315000.0,tayara,41.0,A vendre un appartement en s0 au lac 2,Appart,À Vendre,Tunis
2,210000.0,tayara,160.0,𝐀 𝐕𝐞𝐧𝐝𝐫𝐞 𝐄𝐭𝐚𝐠𝐞 𝐝𝐞 𝐕𝐢𝐥𝐥𝐚 𝐒𝟐 22009303,House,À Vendre,Nabeul
3,270000.0,tayara,135.0,A VENDRE S3,Appart,À Vendre,Tunis
3,140.0,tayara,85.0,appartement à vendre Lafayette rue Égypte télé 21256619,Appart,À Vendre,Tunis
3,170000.0,tayara,100.0,A vendre appartement a Manouba,Appart,À Vendre,La Manouba
3,490000.0,tayara,440.0,À vendre à Hammamet sud une villa (S3),House,À Vendre,Nabeul
3,160000.0,tayara,107.0,Mornag s3 à vendre,Appart,À Vendre,Ben Arous
5,690000.0,tayara,243.0,À vendre: Joli Duplex de 385m² à Mrezga.,Appart,À Vendre,Nabeul
8,2000.0,tayara,696.0,immobiliere,House,À Vendre,Mdenine
3,360000.0,tayara,150.0,S3 direct promoteur en vente,House,À Vendre,Ariana
5,580000.0,tayara,486.0,villa S5 en vente à la soukra,House,À Vendre,Ariana
3,700000.0,tayara,170.0,À vendre un joli appartement s3 à chotrana 3,Appart,À Vendre,Ariana
4,450000.0,tayara,149.0,duplex en s4 à cité sahafa,House,À Vendre,Ariana
2,400000.0,tayara,220.0,villa à vendre à cité errafaha,House,À Vendre,Ariana
3,280000.0,tayara,144.0,A vendre appartement S3 à Cité Hédi Nouira Ariana,Appart,À Vendre,Tunis
6,480000.0,tayara,0.0,A vendre: villa de charme dan un emplacement calme à Bareket Sahel Hammamet,House,À Vendre,Nabeul
2,698.0,tayara,100.0,شقة للكراء رمال منزل جميل,Appart,À Vendre,Bizerte
0,220000.0,tayara,119.0,À vendre : étage de villa à Mégrine Riadh,House,À Vendre,Tunis
2,150000.0,tayara,60.0,A vendre appartement S2 au centre ville,Appart,À Vendre,Tunis
2,150000.0,tayara,150.0,للبيع منزلين مستقلين بطريق منزل شاكر كم 2 زنقة المهيري تبعد 100م من الطريق الرئيسي,House,À Vendre,Sfax
3,560000.0,tayara,153.0,A vendre un Appt S3 direct promoteur à la Nouvelle Soukra,Appart,À Vendre,Tunis
3,250000.0,tayara,110.0,S3 Rénové,Appart,À Vendre,Tunis
1,170000.0,tayara,68.0,دوبلكس للبيع في قلب حمامات 27246302,Appart,À Vendre,Nabeul
4,890000.0,tayara,500.0,Villa PATIENCE,House,À Vendre,Nabeul
3,250000.0,tayara,115.0,s3 à nkhilette,Appart,À Vendre,Ariana
2,279000.0,tayara,110.0,s2 à cité ghazela,Appart,À Vendre,Ariana
2,140000.0,tayara,110.0,appartement s2 à riadh 5 dans une résidence avec ascenseur,Appart,À Vendre,Sousse
3,98000.0,tayara,115.0,Appartement S3 à Riadh 5 dans une résidence bien gardée,Appart,À Vendre,Sousse
6,1800000.0,tayara,670.0,Villa à vendre,House,À Vendre,Ariana
6,1850000.0,tayara,616.0,Villa individuelle a vendre à El Menzah 6,House,À Vendre,Ariana
2,70000.0,tayara,75.0,Appartement s2 au quatrième étage à Riadh 5,Appart,À Vendre,Sousse
2,320000.0,tayara,96.0,Appartement Ain_Zaghouan_sud,Appart,À Vendre,Tunis
4,480000.0,tayara,200.0,A Vendre Une Villa Habitable RDC Duplex dans un bon emplacement à Bareket Sahel Nabeul.,House,À Vendre,Nabeul
3,86000.0,tayara,107.0,Appartement S3 situé au 4éme étage dune résidence bien entretenu à Riadh 5.,Appart,À Vendre,Sousse
3,300000.0,tayara,185.0,Bel Maison à vendre à la Pecherie - Bizerte,House,À Vendre,Bizerte
2,280000.0,tayara,66.0,Appartement S2 en front de mer à Nabeul 27246302,Appart,À Vendre,Nabeul
3,75000.0,tayara,100.0,maison au rdc à vendre à jarzouna bizerte,House,À Vendre,Bizerte
12,1100000000.0,tayara,330.0,عمارة ذات ثلاث طوابق كل طابق فيه 2 شقق في حي الوفاء مرازقة نابل,House,À Vendre,Nabeul
4,280.0,tayara,90.0,maison a vendre,House,À Vendre,Nabeul
2,420000.0,tayara,82.0,À Vendre Rez-de-Jardin S2 Rénové à Tabarka,House,À Vendre,Jendouba
3,220000.0,tayara,112.0,Appartement S3 à Vendre,Appart,À Vendre,La Manouba
3,360000.0,tayara,130.0,À vendre Appartement S3 à Mourouj 6,Appart,À Vendre,Tunis
2,65000.0,tayara,70.0,"À vendre un appartement S2 refait entièrement à neuf. Il reste seulement quelques petits aménagements légers à terminer. Appart propre, lumineux et situé dans un endroit calme. Idéal pour une petite famille ou un jeune couple.",Appart,À Vendre,Sfax
3,850000.0,tayara,204.0,Magnifique Appartement S3 Vue Mer Zone Touristique,Appart,À Vendre,Sousse
4,750000.0,tayara,400.0,A vendre à Hammamet ( Monchar ) une belle villa S4,House,À Vendre,Nabeul
2,1650000.0,tayara,476.0,A Vendre : Penthouse de Luxe niché au 9ème 10ème Étage aux Jardins de Carthage Direct Promoteur,House,À Vendre,Tunis
16,2400000.0,tayara,200.0,Immeuble R3,Appart,À Vendre,Tunis
3,130000.0,tayara,85.0,À VENDRE APPARTEMENT S2 AU 1ER ÉTAGE À RADES SNIT,Appart,À Vendre,Ben Arous
3,145000.0,tayara,145.0,دار للبيع بمنزل بوزلفة ولاية نابل,House,À Vendre,Nabeul
2,322000.0,tayara,118.0,A Vendre S2 jamais habité,Appart,À Vendre,Tunis
3,740000.0,tayara,178.0,A vendre un Appt S3 neuf à Chotrana 2,Appart,À Vendre,Ariana
3,200000.0,tayara,100.0,Bel appartement en duplexe Hamdless,House,À Vendre,Bizerte
2,426000.0,tayara,107.0,A vendre S2 neuf de haut standing a Chotrana 1,Appart,À Vendre,Ariana
0,260000.0,tayara,166.0,maisonterrain,House,À Vendre,Ben Arous
4,1250000.0,tayara,356.0,A vendre villa S4 avec piscine au Bardo studio avec entrée indépendante,House,À Vendre,Tunis
4,2500.0,tayara,250.0,location ennasr1 duplex s4 bureautique habitation grande terrasse,Appart,À Vendre,Ariana
5,870000.0,tayara,170.0,A vendre une villa duplex à La Marsa,House,À Vendre,Tunis
7,150000.0,tayara,150.0,Maison à vendre,House,À Vendre,Tunis
0,1000.0,tayara,2000.0,A vendre Terrain de promotion 2000m2 hay wahat laouina,Appart,À Vendre,Tunis
4,845000.0,tayara,290.0,A vendre une villa avec avec piscine à la soukra,House,À Vendre,Ariana
4,1380000.0,tayara,300.0,A vendre Villa Jumelée A chotrana 1,House,À Vendre,Ariana
3,620000.0,tayara,140.0,A vendre un s3 avec jardin de 30m² à chotrana1,Appart,À Vendre,Tunis
5,3000000.0,tayara,564.0,Villa a usage commercial face du clinique ennasr 2,House,À Vendre,Ariana
1,650000.0,tayara,150.0,Appartement S3 à vendre à HAMMAMET NORD,Appart,À Vendre,Nabeul
2,170000.0,tayara,116.0,S2 de 116 m² à Cité Rommana,Appart,À Vendre,Tunis
3,249997.0,tayara,110.0,"À vendre Appartement S3 à Kélibia, Cité Merdès",Appart,À Vendre,Nabeul
2,380000.0,tayara,105.0,Appartement S2 à vendre à Kélibia Plage El Fatha,Appart,À Vendre,Tunis
2,220000.0,tayara,118.0,"À Vendre : Appartement S2 à Cité Erriadh, Kélibia",Appart,À Vendre,Tunis
1,190000.0,tayara,55.6,A vendre studio s1 à ennasr,Appart,À Vendre,Tunis
0,250000.0,tayara,373.0,Villa Borj Touil,House,À Vendre,Tunis
3,450000.0,tayara,150.0,A vendre appartement s3 hts a riadh andalous,Appart,À Vendre,Ariana
1,140000.0,tayara,180.0,Maison inachevée avec garage à Kelibia,House,À Vendre,Nabeul
0,280000.0,tayara,130.0,APPARTEMENT S3 A VENDRE A AIN ZAGHOUAN,Appart,À Vendre,Tunis
4,1200.0,tayara,180.0,appartement a louer,Appart,À Vendre,Ben Arous
4,700000.0,tayara,346.0,Villa haut standing,House,À Vendre,Bja
2,100000.0,tayara,235.0,Maison 235 m² à cité Assemer Kelibia,House,À Vendre,Nabeul
4,420000.0,tayara,135.0,APPARTEMENT S4 A VENDRE A AIN ZAGHOUAN,Appart,À Vendre,Tunis
3,1234567.0,tayara,147.0,MAISON A VENDRE,House,À Vendre,Nabeul
6,265000.0,tayara,589.0,Maison inachevée,House,À Vendre,Sfax
6,123456.0,tayara,360.0,villa composé de 2 étages bord de mer,House,À Vendre,Gabs
4,570000.0,tayara,138.0,"Villa S4 à Sidi Abd Laaziz , La Marsa",House,À Vendre,Tunis
6,1800000.0,tayara,400.0,Villa avec piscine à Gammarth,House,À Vendre,Tunis
3,607000.0,tayara,113.0,A vendre un appartemnt S3 neuf à Chotrana 1,Appart,À Vendre,Ariana
2,217000.0,tayara,98.0,للبيع شقة أمام مبيت سقانص,Appart,À Vendre,Monastir
9,2700000.0,tayara,640.0,Villa R2 avec piscine à Kelibia la blanche,House,À Vendre,Nabeul
3,355000.0,tayara,100.0,vente dappartement S3 Riadh El Andalous,Appart,À Vendre,Ariana
3,1111111.0,tayara,200.0,A vendre villa haut standing ibn sina 1,House,À Vendre,Tunis
0,706.0,tayara,0.0,Appartement S3,Appart,À Vendre,Tunis
2,178000.0,tayara,85.0,Appartements à 200 mètres plage Hammam Ghzeez,Appart,À Vendre,Nabeul
9,1000000.0,tayara,350.0,villa de 3 Nv HS à borj cedria,House,À Vendre,Ben Arous
5,1580.0,tayara,465.0,villa de maître,House,À Vendre,Tunis
1,256000.0,tayara,64.0,A vendre S1 direct promoteur à Chotrana 1,Appart,À Vendre,Ariana
1,160000.0,tayara,65.0,Appartement s1 Ezzahra,Appart,À Vendre,Ben Arous
4,900000.0,tayara,530.0,Villa a vendre,House,À Vendre,Nabeul
1,125000.0,tayara,60.0,Studio encours de construction à cité Mirdès 2 Kelibia,House,À Vendre,Nabeul
0,240000.0,tayara,110.0,Appartement à vendre,Appart,À Vendre,Nabeul
6,185000.0,tayara,100.0,"[À VENDRE] Maison de 100 m², Rdc1er, EL Haïria",House,À Vendre,Tunis
2,239999.0,tayara,104.0,Appartement à vendre,Appart,À Vendre,Nabeul
