chambres,prix,source,surface,titre,type_bien,type_transaction,ville
2,680000.0,mubawab,125.0,Apartment for sale in Les Jardins de Carthage. Area of 125 m². Cellar,Appart,À Vendre,Le Kram
3,250000.0,mubawab,130.0,Sale of a lovely apartment in Sousse Ville. Surface area 130 m². Equipped kitchen,Appart,À Vendre,Sousse
2,300000.0,mubawab,99.0,Apartment for sale in Sahloul. 2 lovely rooms. With garage and lift,Appart,À Vendre,Sahloul
4,475000.0,mubawab,256.0,Splendid villa for sale in Sousse Jaouhara. Surface area 256 m². Parking spaces and terrace,House,À Vendre,Sousse Jaouhara
4,590000.0,mubawab,349.0,Fabulous villa for sale in Bouhssina. 4 large rooms. Parking spaces and garden.,House,À Vendre,Sousse
5,750000.0,mubawab,226.0,Fabulous house for sale. 6 comfortable rooms. Carpark and terrace,House,À Vendre,Hergla
3,495000.0,mubawab,153.0,Fabulous house for sale. 3 lovely rooms. Double glazing and central heating,House,À Vendre,Aghir
3,1100000.0,mubawab,316.0,Luxury villa for sale in El Menzah 6.3 beautiful rooms. Carpark and terrace,House,À Vendre,Ariana
1,130000.0,mubawab,60.0,Apartment for sale in Nabeul. 1 room. Equipped kitchen,Appart,À Vendre,Nabeul
5,850000.0,mubawab,500.0,"Fabulous house for sale in Hammamet. 5 rooms. Green areas, Balcony",House,À Vendre,Hammamet
4,620000.0,mubawab,115.0,Beautiful house for sale in Cité Du Stade. Total area 120 m². Garage and terrace,House,À Vendre,La Marsa
5,1700000.0,mubawab,320.0,Fabulous apartment for sale in Gammarth. 5 beautiful rooms. Green area,Appart,À Vendre,La Marsa
3,255000.0,mubawab,120.0,Luxury Villa for sale in El Menzah 8. Dimension 120 m². Central heating,House,À Vendre,Ariana
3,740000.0,mubawab,178.0,Beautiful apartment for sale in Chotrana 1. Surface area 90 m². Cellar,Appart,À Vendre,La Soukra
4,900000.0,mubawab,473.0,Apartment for sale in Montfleury. 4 lovely rooms. Beautiful terrace and garden,Appart,À Vendre,Tunis
2,270000.0,mubawab,85.0,Apartment for sale in République. 3 rooms. Balcony,Appart,À Vendre,Tunis
2,750000.0,mubawab,2243.0,Luxury home for sale in Nabeul. Large area 2243 m². New furniture,House,À Vendre,Nabeul
3,490000.0,mubawab,145.0,Apartment to purchase in Hammamet Nord. 3 rooms. Furnished,Appart,À Vendre,Hammamet
6,2580000.0,mubawab,1000.0,Splendid villa for sale in Chotrana 2. Area 1000 m². Parking spaces and garden,House,À Vendre,La Soukra
4,1300000.0,mubawab,250.0,"House to buy in Ain Zaghouan Nord. 4 rooms. Green areas, Parking spaces for cars",House,À Vendre,La Marsa
7,2500000.0,mubawab,1200.0,High quality house for sale in El Menzah 1.8 rooms. Central heating and reinforced door,House,À Vendre,El Menzah
1,180000.0,mubawab,107.0,Beautiful apartment for sale. 3 large living areas. Central heating,Appart,À Vendre,El Ain
2,980000.0,mubawab,150.0,"Sell apartment in Gammarth. Area 150 m². Cellar, Large terrace.",Appart,À Vendre,La Marsa
3,420000.0,mubawab,160.0,Beautiful house for sale in Megrine Riadh. 4 large rooms. Balcony,House,À Vendre,Mégrine
2,473000.0,mubawab,132.0,Beautiful apartment for sale in Ain Zaghouan Nord. 2 beautiful rooms. New furniture,Appart,À Vendre,La Marsa
3,350000.0,mubawab,180.0,"Luxury villa for sale. 3 beautiful rooms. Gardeners, Large terrace",House,À Vendre,Soliman
5,1100000.0,mubawab,327.0,Fabulous villa for sale in Yasmine Hammamet. 5 rooms. Carpark and garden,House,À Vendre,Hammamet
5,550000.0,mubawab,200.0,Apartment for sale. 5 lovely rooms,Appart,À Vendre,Khezama Est
2,260000.0,mubawab,74.0,Find an apartment to buy. Area 74 m². With garage and lift,Appart,À Vendre,Khezama Est
2,180000.0,mubawab,89.0,Beautiful apartment for sale in Nabeul. 3 large living areas. Large terrace,Appart,À Vendre,Nabeul
5,550000.0,mubawab,380.0,Very nice house for sale in Akouda. 5 lovely rooms. Fitted kitchen,House,À Vendre,Akouda
3,450000.0,mubawab,120.0,"Find an apartment to buy in Sousse Ville. Surface area 120 m². View facing the sea, Centralised air conditioning",Appart,À Vendre,Sousse
5,450000.0,mubawab,180.0,High quality house for sale in Akouda. Surface area 170 m². Reinforced door and central heating,House,À Vendre,Akouda
3,800000.0,mubawab,540.0,House for sale in Sousse Riadh. 3 rooms. Beautiful terrace and garden,House,À Vendre,Sousse Riadh
4,660000.0,mubawab,230.0,"Find an apartment to buy in Nabeul. Total area 230 m². Exceptional sea view, central heating",Appart,À Vendre,Nabeul
5,550000.0,mubawab,250.0,Magnificent villa for sale. 5 lovely rooms. Garden and garage,House,À Vendre,Kalâa Kebira
5,1400000.0,mubawab,460.0,Magnificent villa for sale in Aouina. 6 comfortable rooms. Parking spaces and terrace,House,À Vendre,La Marsa
3,290000.0,mubawab,132.0,Sell apartment. Small area 132 m². Garage and terrace,Appart,À Vendre,La Marsa
3,1480000.0,mubawab,289.0,Apartment for sale in Les Berges Du Lac 2.3 lovely rooms. Double glazing and central heating,Appart,À Vendre,La Marsa
2,382000.0,mubawab,109.0,Sell apartment in La Soukra. Small area 109 m². Garden and lift,Appart,À Vendre,La Soukra
2,490000.0,mubawab,119.0,"Find an apartment to buy in Sahloul. 2 large rooms. Caretaker service available, air conditioning",Appart,À Vendre,Sahloul
5,1000000.0,mubawab,440.0,Luxury villa for sale in Akouda. 5 large living areas. Carpark and terrace,House,À Vendre,Akouda
4,1300000.0,mubawab,480.0,Luxury home for sale in Sahloul. Surface area 480 m². Carpark and garden,House,À Vendre,Sahloul
4,400000.0,mubawab,184.0,"Apartment to purchase in Sahloul. 4 comfortable rooms. Caretaker service available, General air conditioning",Appart,À Vendre,Sahloul
4,450000.0,mubawab,197.0,Apartment for sale. 4 large rooms. Large balcony,Appart,À Vendre,Khezama Est
4,570000.0,mubawab,473.0,"Splendid villa for sale. 4 lovely rooms. Quiet sorroundings with sea view, central heating",House,À Vendre,Sidi Abdelhamid
3,360000.0,mubawab,145.0,Beautiful apartment for sale in Sahloul. Area 145 m². Caretaker service and air conditioning,Appart,À Vendre,Sahloul
4,490000.0,mubawab,190.0,Beautiful apartment for sale in Cité Ennasr 2.4 large rooms. Carpark and terrace,Appart,À Vendre,Ariana
2,145000.0,mubawab,80.0,Apartment to purchase in Ben Arous. 2 large rooms,Appart,À Vendre,Ben Arous
3,2400000.0,mubawab,500.0,High quality villa for sale. 3 lovely rooms. Ample storage space,House,À Vendre,Tezdaine
4,850000.0,mubawab,400.0,Fabulous villa for sale in Hammamet. Total area 400 m². Parking spaces and garden,House,À Vendre,Hammamet
4,750000.0,mubawab,400.0,High quality house for sale in Hammamet Sud. Dimension 400 m². Parking spaces and garden,House,À Vendre,Hammamet
2,250000.0,mubawab,87.0,Beautiful apartment for sale in Monastir Ville. 2 rooms. Terrace,Appart,À Vendre,Monastir
1,135000.0,mubawab,55.0,Apartment for sale. Large area 55 m²,Appart,À Vendre,Hammam Ghezèze
9,7700000.0,mubawab,1200.0,Luxury Villa for sale in Mutuelle Ville. 9 lovely rooms. Satellite dish and Reinforced door,House,À Vendre,El Menzah
3,480000.0,mubawab,160.0,Find an apartment to buy. 4 large rooms. Large terrace,Appart,À Vendre,Kélibia
2,360000.0,mubawab,120.0,Apartment for sale. 2 beautiful rooms. Excellent sea view,Appart,À Vendre,Kélibia
1,125000.0,mubawab,75.0,Apartment to purchase. 1 room. Fitted kitchen.,Appart,À Vendre,Kélibia
2,400000.0,mubawab,110.0,Fabulous house for sale in Midoune. 2 large rooms. Swimming pool and air conditioning,House,À Vendre,Midoun
3,310000.0,mubawab,120.0,"Fabulous apartment for sale. 3 lovely rooms. Thermal insulation and soundproofing, Secured door",Appart,À Vendre,Mahdia
3,640000.0,mubawab,155.0,Apartment for sale in Gammarth. Total area 155 m². Terrace and garden,Appart,À Vendre,La Marsa
1,200000.0,mubawab,57.0,"Fabulous apartment for sale in Aouina. 1 lovely room. Residence with caretaker, Large swimming pool",Appart,À Vendre,La Marsa
2,210000.0,mubawab,97.0,Apartment to purchase in Bizerte Centre Ville. 2 beautiful rooms. Double glazed windows and reinforced door,Appart,À Vendre,Bizerte Nord
3,960000.0,mubawab,156.0,"Find an apartment to buy in Les Jardins de Carthage. 3 lovely rooms. Caretaker service available, General air conditioning",Appart,À Vendre,Le Kram
3,252000.0,mubawab,134.0,Beautiful apartment for sale in Cité El Khadra. Surface area 134 m². Central heating,Appart,À Vendre,La Soukra
1,220000.0,mubawab,53.0,Sell apartment in Chotrana 1. Large area 53 m². Parking spaces and garden,Appart,À Vendre,La Soukra
2,445000.0,mubawab,125.0,"Apartment for sale in La Soukra. Surface area 125 m². Cellar, Large terrace",Appart,À Vendre,La Soukra
2,480000.0,mubawab,626.0,Fabulous apartment for sale in Sousse Riadh. 2 beautiful rooms. Parking spaces,Appart,À Vendre,Sousse Riadh
2,870000.0,mubawab,143.0,Apartment to purchase in Les Jardins de Carthage. 2 rooms. Caretaker and air conditioning,Appart,À Vendre,Le Kram
1,260000.0,mubawab,69.0,Apartment for sale in Bhar Lazreg. Area of 69 m². Reinforced door and secured residence,Appart,À Vendre,La Marsa
3,450000.0,mubawab,350.0,House for sale in Midoune. 3 beautiful rooms. Terrace and garden,House,À Vendre,Midoun
3,315000.0,mubawab,154.0,Sale of a lovely apartment. 3 lovely rooms. Lift and parking spaces,Appart,À Vendre,El Aouina
3,1200000.0,mubawab,500.0,House for sale in Hammamet. Area 500 m²,House,À Vendre,Hammamet
3,670000.0,mubawab,550.0,High quality villa for sale in Hammamet. 3 beautiful rooms. Swimming pool,House,À Vendre,Hammamet
2,600000.0,mubawab,240.0,"House to buy. 2 rooms. Green areas, Balcony",House,À Vendre,Bizerte
6,900000.0,mubawab,385.0,"House for sale in Sahloul. Surface area 385 m². Green areas, Balcony",House,À Vendre,Sahloul
1,650000.0,mubawab,130.0,"Sale of a lovely apartment in Gammarth. 2 large living areas. Carpark, Balcony",Appart,À Vendre,La Marsa
2,400000.0,mubawab,240.0,Sale of a lovely apartment in Cité El Wafa. Area of 240 m². Beautiful terrace and garden,Appart,À Vendre,Nabeul
2,300000.0,mubawab,100.0,Find an apartment to buy in Cité El Wafa. Area 100 m². Air conditioning system,Appart,À Vendre,Nabeul
5,1980000.0,mubawab,339.0,"House for sale in Chotrana 1. Dimension 339 m². Swimming pool, air conditioning",House,À Vendre,La Soukra
1,328000.0,mubawab,57.0,Beautiful apartment for sale in Les Jardins de Carthage. 1 room. Lift and garage,Appart,À Vendre,Le Kram
3,550000.0,mubawab,168.0,Find an apartment to buy in Hammamet. 8 large rooms. With garage and lift,Appart,À Vendre,Hammamet
3,695000.0,mubawab,550.0,"Luxury villa for sale in Hammamet Nord. 3 beautiful rooms. Swimming pool, air conditioning",House,À Vendre,Hammamet
3,240000.0,mubawab,150.0,Apartment to purchase in Cité Mohamed Ali. Small area 150 m². Well equipped kitchen,Appart,À Vendre,Carthage
2,450000.0,mubawab,113.0,Apartment for sale in Nabeul. 2 rooms. Lift and parking spaces,Appart,À Vendre,Nabeul
2,170000.0,mubawab,75.0,Beautiful apartment for sale. 2 beautiful rooms. Sea view and reinforced door,Appart,À Vendre,Bekalta
1,520000.0,mubawab,50.0,Sell apartment in La Marsa. Dimension 50 m². Double glazing and central heating,Appart,À Vendre,La Marsa
3,640000.0,mubawab,182.0,"Apartment to purchase in Ain Zaghouan Nord. Large area 182 m². Caretaker service available, General air conditioning",Appart,À Vendre,La Marsa
2,340000.0,mubawab,97.0,"Apartment to purchase in Chotrana 1. Surface area 97 m². Cellar, Large terrace",Appart,À Vendre,La Soukra
2,585000.0,mubawab,113.0,Apartment to purchase in Les Jardins de Carthage. 2 rooms. General air conditioning,Appart,À Vendre,Le Kram
3,670000.0,mubawab,158.0,"Beautiful apartment for sale in Les Jardins de Carthage. Area of 158 m². Caretaker available, air conditioning system",Appart,À Vendre,Le Kram
6,590000.0,mubawab,200.0,House for sale in Hammamet Nord. 6 lovely rooms. Parking spaces and terrace,House,À Vendre,Hammamet
3,450000.0,mubawab,250.0,"Luxury villa for sale. Surface area 250 m². Gardeners, Large terrace",House,À Vendre,Bizerte
4,760000.0,mubawab,142.0,"Luxury Villa for sale. 4 lovely rooms. Green areas, Parking spaces for cars",House,À Vendre,Sousse Jaouhara
2,730000.0,mubawab,142.0,"Apartment to purchase in Les Jardins de Carthage. 2 lovely rooms. Carpark, Balcony",Appart,À Vendre,Le Kram
2,569000.0,mubawab,154.0,"Apartment to purchase in Ain Zaghouan Nord. Dimension 154 m². Caretaker service available, air conditioning",Appart,À Vendre,La Marsa
9,2250000.0,mubawab,1900.0,"Magnificent villa for sale in Chotrana 3. Total area 1900 m². Exceptional mountain view, air conditioning installation.",House,À Vendre,La Soukra
2,380000.0,mubawab,202.0,Find your house to buy in Hammamet. 2 rooms. Carpark and terrace,House,À Vendre,Hammamet
2,830000.0,mubawab,150.0,"Apartment for sale in Les Jardins de Carthage. 2 rooms. Residence with caretaker, general air conditioning",Appart,À Vendre,Le Kram
1,350000.0,mubawab,78.0,Apartment for sale in La Marsa. 1 room. Lift and terrace,Appart,À Vendre,La Marsa
6,1150000.0,mubawab,500.0,Luxury home for sale in Cap Zebib. 3 rooms. Dressing room,House,À Vendre,Metline
2,250000.0,mubawab,100.0,"Fabulous apartment for sale in Aouina. Total area 100 m². Private garden, No Lift",Appart,À Vendre,La Marsa
3,140000.0,mubawab,80.0,"Apartment for sale in Borj Louzir. 3 rooms. Caretaker available, air conditioning system",Appart,À Vendre,La Soukra
4,600000.0,mubawab,565.0,Very nice house for sale in Lakanya. Total area 565 m². Car park,House,À Vendre,El Ouardia
2,255000.0,mubawab,81.0,Sell apartment in Chouchet Rades. 2 rooms. Double glazing and central heating,Appart,À Vendre,Rades
3,655000.0,mubawab,180.0,"House for sale in Hammamet Nord. Surface area 180 m². Working fireplace, Residence with swimming pool",House,À Vendre,Hammamet
3,990000.0,mubawab,2500.0,"Find an apartment for rent. Area 2500 m². Green area, Balcony",House,À Vendre,El Haouaria
3,410000.0,mubawab,118.0,Apartment to purchase in Chotrana 1.3 beautiful rooms. Garage and terrace,Appart,À Vendre,La Soukra
2,351000.0,mubawab,101.0,"Beautiful apartment for sale in Aouina. Area 101 m². Thermal insulation and soundproofing, Air conditioning installation",Appart,À Vendre,La Marsa
3,380000.0,mubawab,157.0,"Beautiful house for sale in Borj Louzir. Total area 500 m². Green area, Balcony.",House,À Vendre,La Soukra
4,2200000.0,mubawab,580.0,Apartment for sale in Sidi Daoued. 4 rooms. Reinforced door and satellite dish,Appart,À Vendre,La Marsa
2,480000.0,mubawab,134.0,Beautiful apartment for sale in Cité Ennasr 2. Area of 134 m². Air conditioned,Appart,À Vendre,Ariana
3,795000.0,mubawab,150.0,"Apartment to purchase in Les Jardins de Carthage. Area 150 m². Soundproofing, Secured door",Appart,À Vendre,Le Kram
3,520000.0,mubawab,149.0,Find an apartment to buy in La Soukra. 3 large rooms. Lift and garage,Appart,À Vendre,La Soukra
4,850000.0,mubawab,184.0,Sell apartment in Chotrana 1.4 rooms. Well furnished,Appart,À Vendre,La Soukra
8,980000.0,mubawab,560.0,"Very nice house for sale in Chotrana 3. Area 560 m². Soundproofing, Secured door",House,À Vendre,La Soukra
2,105000.0,mubawab,80.0,Beautiful apartment for sale in Sidi Hassine. Total area 80 m². Central heating and reinforced door,Appart,À Vendre,Sidi Hassine
2,380000.0,mubawab,116.0,Apartment for sale in Cité El Wafa. 3 rooms. Reinforced door and secured residence,Appart,À Vendre,Nabeul
3,706000.0,mubawab,131.0,"Fabulous apartment for sale in Sidi El Mahrsi. Large area 131 m². Caretaker available, air conditioning system",Appart,À Vendre,Nabeul
4,280000.0,mubawab,132.0,"Apartment to purchase in Rades Foret. 4 large living areas. Stunning sea view, reinforced door",Appart,À Vendre,Rades
23,1500000.0,mubawab,722.0,"Apartment for sale in Sousse Riadh. 23 lovely rooms. Secured door, Enclosed residence",Appart,À Vendre,Sousse Riadh
3,1100000.0,mubawab,406.0,Apartment for sale in Chotrana 1. 5 rooms. Garden and lift.,Appart,À Vendre,La Soukra
4,4000000.0,mubawab,3780.0,Luxury Villa for sale in Chott Meriem. 4 beautiful rooms. Parking spaces and beautiful garden.,House,À Vendre,Akouda
7,370000.0,mubawab,317.0,"High quality villa for sale in La Manouba. 7 rooms. Green area, Balcony",House,À Vendre,La Manouba
2,135000.0,mubawab,74.0,Find an apartment to buy in Bab Bhar. 2 rooms,Appart,À Vendre,Tunis
1,270000.0,mubawab,60.0,"Find an apartment to buy in Chotrana 3. Total area 60 m². Secured door, Central air conditioning",Appart,À Vendre,La Soukra
2,175000.0,mubawab,80.0,Beautiful apartment for sale in Nabeul. 3 large rooms. Terrace,Appart,À Vendre,Nabeul
2,240000.0,mubawab,150.0,Apartment for sale in Nabeul. Area of 150 m². Garden and terrace,Appart,À Vendre,Nabeul
7,620000.0,mubawab,450.0,"House for sale in Borj Cedria. 7 beautiful rooms. Exceptional mountain view, central air conditioning",House,À Vendre,Hammam Chatt
4,950000.0,mubawab,1000.0,Luxury home for sale in Hammamet. Area 1000 m². Fully furnished,House,À Vendre,Hammamet
3,280000.0,mubawab,147.0,Apartment to purchase in Cité el Ghazela. 3 beautiful rooms,Appart,À Vendre,Raoued
4,890000.0,mubawab,350.0,High quality house for sale in Chotrana 2. Total area 350 m². Parking spaces and terrace,House,À Vendre,La Soukra
3,570000.0,mubawab,380.0,"Beautiful house for sale in Gammarth Village. 3 beautiful rooms. Green area, Balcony",House,À Vendre,La Marsa
4,2400000.0,mubawab,450.0,"Splendid villa for sale in Cité Du Stade. 4 rooms. Fireplace, swimming pool",House,À Vendre,La Marsa
1,299000.0,mubawab,1031.0,"High quality house for sale. 2 large living areas. Green area, Balcony",House,À Vendre,Chebba
6,1620000.0,mubawab,608.0,"High quality villa for sale in Riadh al Andalous. 6 lovely rooms. Usable fireplace, General air conditioning.",House,À Vendre,Ariana
5,1190000.0,mubawab,381.0,High quality villa for sale in El Omrane. 5 lovely rooms. Beautiful terrace and garden.,House,À Vendre,El Omrane
3,590000.0,mubawab,363.0,Home to buy in Ksar Said. Surface area 363 m². Beautiful terrace and garden,House,À Vendre,Le Bardo
2,620000.0,mubawab,138.0,"Sell apartment in Les Jardins de Carthage. Surface area 138 m². Secured door, Enclosed residence",Appart,À Vendre,Le Kram
2,270000.0,mubawab,72.0,Beautiful apartment for sale in Aouina. 2 rooms. Parking spaces and terrace,Appart,À Vendre,La Marsa
4,195000.0,mubawab,110.0,Apartment for sale in Sfax Ville. Small area 110 m². Well equipped kitchen,Appart,À Vendre,Sfax
1,160000.0,mubawab,70.0,Fabulous apartment for sale in Midoune. 2 large rooms. Garage and terrace,Appart,À Vendre,Midoun
5,1050000.0,mubawab,550.0,Luxury Villa for sale in El Menzah 9. Total area 550 m². Garden and garage,House,À Vendre,El Menzah
2,650000.0,mubawab,200.0,Apartment to purchase. 2 rooms. Well furnished,Appart,À Vendre,Akouda
8,1400000.0,mubawab,413.0,Splendid villa for sale. 8 rooms. Garden and garage,House,À Vendre,Khezama Ouest
1,135000.0,mubawab,23.0,Apartment to purchase in Chott Meriem. 1 Living area. Cellar,Appart,À Vendre,Akouda
3,1044000.0,mubawab,177.0,Apartment to purchase in Les Jardins de Carthage. Area of 177 m². Fully furnished,Appart,À Vendre,Le Kram
2,265000.0,mubawab,100.0,"Find an apartment to buy in Cité de la Plage. 2 beautiful rooms. Secured door, Enclosed residence",Appart,À Vendre,Hammam Sousse
3,750000.0,mubawab,221.0,"High quality villa for sale in Djerba. 3 lovely rooms. Double glazing, Robust door",House,À Vendre,Djerba
6,950000.0,mubawab,400.0,House for sale in Bellevue. Area of 400 m². Central heating,House,À Vendre,El Ouardia
2,620000.0,mubawab,135.0,"Apartment for sale in Les Jardins de Carthage. 2 rooms. Thermal insulation and soundproofing, Secured door",Appart,À Vendre,Le Kram
24,3500000.0,mubawab,1800.0,Luxury villa for sale in El Kantaoui. Surface area 1800 m². Garage and terrace,House,À Vendre,Hammam Sousse
3,916000.0,mubawab,160.0,"Apartment for sale in Les Jardins de Carthage. 4 large living areas. Thermal insulation and soundproofing, Secured door",Appart,À Vendre,Le Kram
3,550000.0,mubawab,152.0,Beautiful apartment for sale in Centre Urbain Nord. Area 152 m². Lift and parking,Appart,À Vendre,Cité El Khadra
3,700000.0,mubawab,161.0,"Find an apartment to buy in La Soukra. 3 lovely rooms. Double glazing, Robust door",Appart,À Vendre,La Soukra
7,1100000.0,mubawab,400.0,"Luxury home for sale in El Menzah 9. 7 comfortable rooms. Gardeners, Large terrace.",House,À Vendre,El Menzah
3,1200000.0,mubawab,200.0,Apartment to purchase in La Marsa. 4 comfortable rooms. Reinforced door and double glazing,Appart,À Vendre,La Marsa
8,850000.0,mubawab,300.0,Home to buy in La Marsa. Total area 300 m²,House,À Vendre,La Marsa
3,180000.0,mubawab,175.0,Apartment for sale. Dimension 175 m². General air conditioning.,Appart,À Vendre,Beni Khalled
3,300000.0,mubawab,100.0,"Beautiful apartment for sale. 3 beautiful rooms. Secured door, Enclosed residence",Appart,À Vendre,Mahdia
2,410000.0,mubawab,109.0,Beautiful apartment for sale in Cité El Wafa. Area 109 m². Equipped kitchen,Appart,À Vendre,Nabeul
4,1100000.0,mubawab,1000.0,"Luxury Villa for sale. 6 comfortable rooms. Green area, Balcony.",House,À Vendre,Cité Jaouhara
3,1150000.0,mubawab,613.0,House for sale in Hammam Sousse. 6 large rooms. Air conditioning.,House,À Vendre,Hammam Sousse
4,450000.0,mubawab,200.0,Beautiful apartment for sale. 4 rooms. Spacious European living room,Appart,À Vendre,Khezama Est
2,200000.0,mubawab,82.0,Apartment to purchase in Sousse Ville. 2 rooms. Fitted kitchen,Appart,À Vendre,Sousse
2,350000.0,mubawab,100.0,Apartment for sale in Hammamet Nord. Area 100 m². Reinforced door and central heating,Appart,À Vendre,Hammamet
4,750000.0,mubawab,250.0,"Magnificent villa for sale in Hammamet. 4 lovely rooms. Green areas, Balcony",House,À Vendre,Hammamet
3,550000.0,mubawab,120.0,Apartment to purchase in Cité Les Pins. 4 comfortable rooms. Air conditioning,Appart,À Vendre,La Marsa
2,435000.0,mubawab,95.0,Apartment for sale in Zone Touristique. 2 rooms. Lift and garage,Appart,À Vendre,Monastir
4,381000.0,mubawab,160.0,Sell apartment in Cité Ennasr 1.4 rooms. Terrace and lift,Appart,À Vendre,Ariana
2,425000.0,mubawab,87.0,"Sale of a lovely apartment in Yasmine Hammamet. Small area 87 m². Swimming pool, air conditioning",Appart,À Vendre,Hammamet
6,4000000.0,mubawab,480.0,"Luxury villa for sale in La Marsa. 7 large rooms. General satellite dish system, On site security",House,À Vendre,La Marsa
1,280000.0,mubawab,75.0,Apartment for sale in Chott Meriem. 2 large living areas. With garage and lift,Appart,À Vendre,Akouda
4,675000.0,mubawab,174.0,Sell apartment. Large area 174 m². Reinforced door and secured residence,Appart,À Vendre,Khezama Est
3,670000.0,mubawab,150.0,Beautiful apartment for sale in Hammamet Nord. 4 large rooms. Carpark and garden,Appart,À Vendre,Hammamet
3,500000.0,mubawab,150.0,Sale of a lovely apartment in Hammamet Sud. 4 comfortable rooms. Garage and terrace,Appart,À Vendre,Hammamet
3,760000.0,mubawab,180.0,Luxury villa for sale in Nabeul. 4 large living areas. Garden and terrace,House,À Vendre,Nabeul
3,450000.0,mubawab,155.0,Find an apartment to buy in Sahloul. 3 rooms. Carpark and terrace,Appart,À Vendre,Sahloul
2,360000.0,mubawab,94.0,"Find an apartment to buy. Surface area 94 m². Secured door, Enclosed residence",Appart,À Vendre,Khezama Est
3,590000.0,mubawab,151.0,"Sell apartment. 4 rooms. Robust door, Air conditioning installation",Appart,À Vendre,Sousse Jaouhara
4,670000.0,mubawab,8700.0,House for sale in Mornag. 5 comfortable rooms. New furniture,House,À Vendre,Mornaguia
3,440000.0,mubawab,165.0,House for sale. 3 rooms. Carpark and terrace,House,À Vendre,Hammam Sousse Ghrabi
3,420000.0,mubawab,303.0,Home to buy. 4 comfortable rooms. Terrace and garden,House,À Vendre,Hammam Sousse Ghrabi
3,400000.0,mubawab,150.0,"Find an apartment to buy in Rades Meliane. 4 large rooms. Exceptional mountain view, Robust door",Appart,À Vendre,Rades
4,450000.0,mubawab,220.0,Apartment for sale in Mnihla. Dimension 220 m². Satellite dish system,Appart,À Vendre,Mnihla
3,780000.0,mubawab,250.0,Fabulous villa for sale in Hammamet. Dimension 250 m². Ample storage space,House,À Vendre,Hammamet
2,320000.0,mubawab,107.0,"Apartment for sale in Hammam Sousse. 3 rooms. No Lift, Balcony",Appart,À Vendre,Hammam Sousse
7,1500000.0,mubawab,400.0,"Luxury home for sale in Nabeul. 7 beautiful rooms. Secured door, General satellite dish",House,À Vendre,Nabeul
2,480000.0,mubawab,225.0,House for sale in La Marsa. 2 rooms. Green area,House,À Vendre,La Marsa
1,340000.0,mubawab,70.0,Beautiful apartment for sale in Hammamet Nord. 2 comfortable rooms. New furniture,Appart,À Vendre,Hammamet
3,425000.0,mubawab,110.0,House to buy in Mosque Erraoudha. 3 lovely rooms. Garden and terrace,House,À Vendre,La Soukra
3,480000.0,mubawab,140.0,House for sale in Aghir. Dimension 140 m²,House,À Vendre,Midoun
3,879500.0,mubawab,220.0,Magnificent villa for sale in Djerba. 5 comfortable rooms. Reinforced door and secured residence.,House,À Vendre,Djerba
3,1220000.0,mubawab,300.0,Beautiful apartment for sale in Cité Ennasr 2.3 beautiful rooms. Green areas and lift,Appart,À Vendre,Ariana
3,376900.0,mubawab,167.0,"Find an apartment to buy in Cité Ennasr 2.4 large living areas. Residence with caretaker, general air conditioning",Appart,À Vendre,Ariana
2,276400.0,mubawab,102.0,Fabulous villa for sale in Djerba. 2 rooms. Secured door.,House,À Vendre,Djerba
6,3600000.0,mubawab,1154.0,"Splendid villa for sale in Gammarth Supérieur. Total area 1154 m². Caretaker available, Large swimming pool",House,À Vendre,La Marsa
2,455000.0,mubawab,115.0,Apartment to purchase in Chotrana 1. Total area 115 m². Swimming pool and caretaker service,Appart,À Vendre,La Soukra
4,270000.0,mubawab,450.0,"Fabulous villa for sale in Zone Touristique. Dimension 450 m². Green area, Balcony",House,À Vendre,Tabarka
3,750000.0,mubawab,230.0,Fabulous house for sale. 3 rooms. Quiet sorroundings with sea view and double glazing,House,À Vendre,Midoun Zone Touristique
3,550000.0,mubawab,140.0,"High quality villa for sale in Houmt Souk. 3 rooms. Green area, Balcony",House,À Vendre,Houmt Souk
3,360000.0,mubawab,165.0,Sell apartment in La Soukra. 3 beautiful rooms. Caretaker and air conditioning,Appart,À Vendre,La Soukra
3,600000.0,mubawab,175.0,"Apartment to purchase in Chotrana 1.3 rooms. Double glazed window, Central air conditioning",Appart,À Vendre,La Soukra
3,635000.0,mubawab,214.0,"Find an apartment to buy in Chotrana 1. 4 rooms. Carpark, Balcony.",Appart,À Vendre,La Soukra
3,280000.0,mubawab,338.0,House for sale in Sousse Riadh. 1 Room. Green area,House,À Vendre,Sousse
3,720192.0,mubawab,218.0,"Apartment to purchase in Bouhssina. Total area 218 m². Secured door, Enclosed residence",Appart,À Vendre,Sousse
2,376761.0,mubawab,105.0,"Apartment for sale in Bouhssina. 3 beautiful rooms. Caretaker service available, air conditioning",Appart,À Vendre,Sousse
2,210000.0,mubawab,110.0,"Find an apartment to buy in Akouda. Large area 110 m². With Lift, Balcony",Appart,À Vendre,Akouda
4,250000.0,mubawab,230.0,House for sale in Hammam Sousse. 4 lovely rooms. Large terrace,House,À Vendre,Hammam Sousse
3,770000.0,mubawab,143.0,Find an apartment to buy in Marsa Erriadh. Area 143 m². With lift and terrace,Appart,À Vendre,La Marsa
1,500000.0,mubawab,84.0,Apartment to purchase in Sousse Ville. 1 lovely room. With lift and green area,Appart,À Vendre,Sousse
